ts,regime,A_sig,A_pnl,B_sig,B_pnl,C_sig,C_pnl,srcA,srcB,srcC,n,conf
1781949600,flat,F,,L,0.8138,L,0.8138,charon_only,cbr_only,blended,50,0.5504
1781953200,flat,F,,L,0.8664,F,,charon_only,cbr_only,blended,50,0.5143
1781956800,flat,F,,L,0.742,F,,charon_only,cbr_only,blended,49,0.4496
1781960400,flat,F,,F,,F,,charon_only,cbr_only,blended,43,0.4987
1781964000,flat,L,0.3054,F,,L,0.3054,charon_only,cbr_only,blended,46,0.377
1781967600,flat,F,,L,0.221,F,,charon_only,cbr_only,blended,48,0.4375
1781971200,flat,F,,L,0.1213,L,0.1213,charon_only,cbr_only,blended,50,0.4366
1781974800,flat,F,,L,0.4723,F,,charon_only,cbr_only,blended,48,0.4935
1781978400,flat,F,,L,0.433,L,0.433,charon_only,cbr_only,blended,46,0.471
1781982000,flat,F,,L,0.2284,L,0.2284,charon_only,cbr_only,cbr_only,50,0.6134
1781985600,flat,F,,L,0.3662,F,,charon_only,cbr_only,blended,50,0.5261
1781989200,flat,F,,L,0.1076,L,0.1076,charon_only,cbr_only,blended,50,0.5753
1781992800,flat,L,-0.2876,L,-0.2876,L,-0.2876,charon_only,cbr_only,blended,50,0.5427
1781996400,flat,L,-0.231,L,-0.231,L,-0.231,charon_only,cbr_only,blended,50,0.524
1782000000,flat,L,-0.2351,S,0.0351,F,,charon_only,cbr_only,blended,28,0.2156
1782003600,flat,F,,S,0.5226,F,,charon_only,cbr_only,blended,25,0.1926
1782007200,flat,F,,S,0.5744,F,,charon_only,cbr_only,blended,36,0.2663
1782010800,trend_up,L,-1.0692,F,,F,,charon_only,cbr_only,blended,15,0.0819
1782014400,trend_up,F,,S,1.4,F,,charon_only,cbr_only,blended,20,0.1424
1782018000,trend_up,F,,F,,F,,charon_only,cbr_only,blended,21,0.1188
1782021600,trend_up,F,,F,,F,,charon_only,cbr_only,blended,20,0.1392
1782025200,trend_up,F,,S,-0.2043,F,,charon_only,cbr_only,blended,17,0.0888
1782028800,trend_up,F,,F,,F,,charon_only,cbr_only,blended,17,0.1005
1782032400,trend_up,F,,F,,F,,charon_only,cbr_only,blended,15,0.0809
1782036000,trend_up,F,,S,0.0837,F,,charon_only,cbr_only,blended,15,0.0731
1782039600,trend_up,F,,S,0.1899,F,,charon_only,cbr_only,blended,14,0.046
1782043200,trend_up,F,,F,,F,,charon_only,cbr_only,charon_only,0,0.0
1782046800,flat,F,,S,-0.1312,S,-0.1312,charon_only,cbr_only,blended,38,0.2921
1782050400,flat,F,,S,-0.0991,S,-0.0991,charon_only,cbr_only,blended,36,0.3166
1782054000,flat,F,,S,0.032,S,0.032,charon_only,cbr_only,blended,44,0.3292
1782057600,flat,F,,S,-0.898,S,-0.898,charon_only,cbr_only,blended,43,0.3912
1782061200,flat,F,,S,-1.6559,S,-1.6559,charon_only,cbr_only,blended,46,0.3871
1782064800,flat,F,,S,-2.2244,F,,charon_only,cbr_only,blended,46,0.395
1782068400,flat,F,,S,-1.3043,S,-1.3043,charon_only,cbr_only,blended,46,0.3885
1782072000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.3788
1782075600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.3776
1782079200,flat,F,,S,-1.3545,F,,charon_only,cbr_only,blended,50,0.4058
1782082800,flat,F,,F,,F,,charon_only,cbr_only,blended,41,0.3335
1782086400,reversal,F,,F,,F,,charon_only,cbr_only,charon_only,0,0.0
1782090000,reversal,F,,F,,F,,charon_only,cbr_only,charon_only,0,0.0
1782093600,flat,F,,S,-0.1974,F,,charon_only,cbr_only,blended,48,0.3316
1782097200,flat,F,,S,-0.0955,F,,charon_only,cbr_only,blended,39,0.3003
1782100800,reversal,F,,S,0.0248,F,,charon_only,cbr_only,blended,12,0.0432
1782104400,reversal,L,-0.2444,S,0.0444,F,,charon_only,cbr_only,blended,15,0.0625
1782108000,reversal,F,,F,,F,,charon_only,cbr_only,blended,14,0.0471
1782111600,flat,F,,S,-0.0888,F,,charon_only,cbr_only,blended,48,0.4286
1782115200,reversal,F,,S,0.0568,F,,charon_only,cbr_only,blended,12,0.0434
1782118800,reversal,F,,S,0.7144,F,,charon_only,cbr_only,blended,13,0.0525
1782122400,reversal,F,,F,,F,,charon_only,cbr_only,charon_only,0,0.0
1782126000,reversal,L,-2.7621,F,,L,-2.7621,charon_only,cbr_only,charon_only,0,0.0
1782129600,reversal,L,-3.5744,F,,L,-3.5744,charon_only,cbr_only,charon_only,0,0.0
1782133200,reversal,L,-4.9675,F,,L,-4.9675,charon_only,cbr_only,charon_only,0,0.0
1782136800,reversal,F,,S,3.8926,F,,charon_only,cbr_only,blended,13,0.0461
1782140400,reversal,F,,F,,F,,charon_only,cbr_only,blended,17,0.0937
1782144000,reversal,F,,S,3.3189,F,,charon_only,cbr_only,blended,13,0.0516
1782147600,reversal,F,,F,,F,,charon_only,cbr_only,blended,13,0.0583
1782151200,reversal,F,,F,,F,,charon_only,cbr_only,blended,14,0.0703
1782154800,reversal,F,,S,2.9686,S,2.9686,charon_only,cbr_only,blended,10,0.0368
1782158400,reversal,F,,S,2.9202,S,2.9202,charon_only,cbr_only,blended,11,0.0368
1782162000,reversal,F,,F,,F,,charon_only,cbr_only,blended,12,0.0513
1782165600,flat,F,,S,2.4216,S,2.4216,charon_only,cbr_only,blended,50,0.4688
1782169200,flat,F,,S,2.6773,S,2.6773,charon_only,cbr_only,blended,43,0.4434
1782172800,flat,F,,S,2.6535,S,2.6535,charon_only,cbr_only,blended,36,0.4478
1782176400,flat,F,,S,2.5269,F,,charon_only,cbr_only,blended,42,0.4904
1782180000,flat,F,,S,2.3987,F,,charon_only,cbr_only,blended,38,0.5211
1782183600,flat,F,,S,2.2029,S,2.2029,charon_only,cbr_only,blended,34,0.4811
1782187200,flat,F,,S,1.2964,S,1.2964,charon_only,cbr_only,blended,44,0.531
1782190800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4959
1782194400,flat,F,,S,-0.0939,F,,charon_only,cbr_only,blended,42,0.2899
1782198000,flat,F,,F,,F,,charon_only,cbr_only,blended,47,0.314
1782201600,flat,F,,S,-0.6511,F,,charon_only,cbr_only,blended,35,0.1778
1782205200,flat,F,,S,-0.6745,S,-0.6745,charon_only,cbr_only,blended,29,0.1761
1782208800,flat,F,,S,-1.0017,S,-1.0017,charon_only,cbr_only,blended,28,0.1586
1782212400,flat,F,,S,-0.5367,S,-0.5367,charon_only,cbr_only,blended,27,0.1498
1782216000,flat,F,,S,-0.7447,S,-0.7447,charon_only,cbr_only,blended,35,0.2085
1782219600,flat,F,,F,,F,,charon_only,cbr_only,blended,30,0.1794
1782223200,flat,F,,S,-0.4009,F,,charon_only,cbr_only,blended,35,0.2118
1782226800,flat,F,,F,,F,,charon_only,cbr_only,blended,28,0.1621
1782230400,flat,F,,S,-0.6806,S,-0.6806,charon_only,cbr_only,blended,30,0.1711
1782234000,flat,F,,F,,F,,charon_only,cbr_only,blended,27,0.1663
1782237600,flat,F,,F,,F,,charon_only,cbr_only,blended,30,0.195
1782241200,flat,F,,S,1.9443,F,,charon_only,cbr_only,blended,38,0.2262
1782244800,flat,F,,F,,F,,charon_only,cbr_only,blended,33,0.2334
1782248400,flat,F,,S,4.2926,S,4.2926,charon_only,cbr_only,blended,33,0.2487
1782252000,flat,F,,S,4.9903,F,,charon_only,cbr_only,blended,36,0.2395
1782255600,flat,F,,S,4.8966,S,4.8966,charon_only,cbr_only,blended,36,0.3267
1782259200,flat,F,,S,4.7492,F,,charon_only,cbr_only,blended,33,0.2775
1782262800,flat,F,,S,3.0402,F,,charon_only,cbr_only,blended,44,0.3582
1782266400,flat,F,,S,2.327,S,2.327,charon_only,cbr_only,blended,48,0.4076
1782270000,flat,F,,S,2.8584,S,2.8584,charon_only,cbr_only,blended,48,0.4306
1782273600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4087
1782277200,flat,F,,S,3.1724,F,,charon_only,cbr_only,blended,44,0.5055
1782280800,flat,F,,S,2.85,S,2.85,charon_only,cbr_only,blended,50,0.4981
1782284400,flat,F,,S,2.8668,S,2.8668,charon_only,cbr_only,blended,49,0.5483
1782288000,flat,F,,S,2.9515,F,,charon_only,cbr_only,blended,44,0.5016
1782291600,flat,F,,S,2.0124,F,,charon_only,cbr_only,blended,40,0.4816
1782295200,flat,F,,S,1.2547,F,,charon_only,cbr_only,blended,45,0.5007
1782298800,flat,F,,F,,F,,charon_only,cbr_only,blended,46,0.3633
1782302400,flat,F,,S,1.0295,S,1.0295,charon_only,cbr_only,blended,46,0.5452
1782306000,flat,F,,F,,F,,charon_only,cbr_only,blended,29,0.2284
1782309600,flat,F,,S,-1.1246,F,,charon_only,cbr_only,blended,35,0.2448
1782313200,trend_down,F,,F,,F,,charon_only,cbr_only,blended,25,0.1475
1782316800,trend_down,F,,F,,F,,charon_only,cbr_only,blended,32,0.203
1782320400,trend_down,F,,F,,F,,charon_only,cbr_only,blended,36,0.2111
1782324000,trend_down,S,2.0977,F,,S,2.0977,charon_only,cbr_only,blended,35,0.2501
1782327600,trend_down,F,,S,0.7119,S,0.7119,charon_only,cbr_only,blended,45,0.2758
1782331200,trend_down,F,,S,2.1935,S,2.1935,charon_only,cbr_only,blended,40,0.1666
1782334800,trend_down,F,,S,2.8412,S,2.8412,charon_only,cbr_only,blended,41,0.2256
1782338400,trend_down,F,,S,1.868,F,,charon_only,cbr_only,blended,50,0.2894
1782342000,trend_down,F,,S,2.4628,F,,charon_only,cbr_only,blended,49,0.2778
1782345600,trend_down,F,,S,2.3855,F,,charon_only,cbr_only,blended,45,0.2869
1782349200,trend_down,F,,S,2.3149,F,,charon_only,cbr_only,blended,50,0.3753
1782352800,trend_down,F,,S,0.8658,F,,charon_only,cbr_only,blended,50,0.3379
1782356400,trend_down,F,,S,1.5957,F,,charon_only,cbr_only,blended,50,0.3189
1782360000,trend_down,F,,S,2.4484,F,,charon_only,cbr_only,blended,41,0.2688
1782363600,flat,F,,F,,F,,charon_only,cbr_only,blended,29,0.1652
1782367200,flat,F,,F,,F,,charon_only,cbr_only,blended,31,0.2205
1782370800,flat,F,,S,5.3095,F,,charon_only,cbr_only,blended,26,0.2246
1782374400,flat,F,,S,2.6164,S,2.6164,charon_only,cbr_only,blended,27,0.2588
1782378000,flat,F,,S,2.846,F,,charon_only,cbr_only,blended,30,0.3149
1782381600,flat,F,,F,,F,,charon_only,cbr_only,blended,45,0.2847
1782385200,flat,F,,F,,F,,charon_only,cbr_only,blended,44,0.3661
1782388800,flat,F,,F,,F,,charon_only,cbr_only,blended,36,0.2949
1782392400,flat,F,,S,-3.4548,F,,charon_only,cbr_only,blended,25,0.0309
1782396000,flat,F,,F,,F,,charon_only,cbr_only,blended,14,0.0167
1782399600,flat,F,,L,-0.5109,F,,charon_only,cbr_only,blended,15,0.0602
1782403200,trend_down,S,-0.2696,S,-0.2696,S,-0.2696,charon_only,cbr_only,blended,22,0.1675
1782406800,trend_down,F,,S,0.7228,F,,charon_only,cbr_only,blended,35,0.3529
1782410400,trend_down,F,,S,-1.2136,S,-1.2136,charon_only,cbr_only,blended,30,0.4025
1782414000,trend_down,F,,S,-0.5564,S,-0.5564,charon_only,cbr_only,blended,32,0.4266
1782417600,trend_down,F,,S,-1.5661,F,,charon_only,cbr_only,blended,40,0.3461
1782421200,trend_down,F,,S,0.1825,F,,charon_only,cbr_only,blended,34,0.348
1782424800,trend_down,F,,S,-0.3885,F,,charon_only,cbr_only,blended,37,0.3481
1782428400,trend_down,F,,S,0.1107,F,,charon_only,cbr_only,blended,34,0.2434
1782432000,flat,F,,F,,F,,charon_only,cbr_only,charon_only,0,0.0
1782435600,trend_down,F,,S,-0.5821,F,,charon_only,cbr_only,blended,41,0.4312
1782439200,trend_down,F,,S,-2.4167,S,-2.4167,charon_only,cbr_only,blended,28,0.3044
1782442800,trend_down,F,,F,,F,,charon_only,cbr_only,blended,31,0.2303
1782446400,trend_down,F,,S,-0.3951,F,,charon_only,cbr_only,blended,34,0.3076
1782450000,trend_down,F,,S,-0.2764,F,,charon_only,cbr_only,blended,25,0.2091
1782453600,flat,F,,F,,F,,charon_only,cbr_only,blended,21,0.131
1782457200,flat,F,,F,,F,,charon_only,cbr_only,blended,24,0.1803
1782460800,flat,F,,F,,F,,charon_only,cbr_only,blended,30,0.2212
1782464400,flat,F,,F,,F,,charon_only,cbr_only,blended,34,0.3574
1782468000,flat,F,,L,1.457,F,,charon_only,cbr_only,blended,39,0.4045
1782471600,flat,F,,L,1.5114,F,,charon_only,cbr_only,blended,47,0.4466
1782475200,flat,F,,L,2.203,F,,charon_only,cbr_only,blended,44,0.357
1782478800,flat,L,0.3663,F,,L,0.3663,charon_only,cbr_only,blended,46,0.3289
1782482400,flat,F,,L,1.2826,F,,charon_only,cbr_only,blended,40,0.4809
1782486000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4228
1782489600,flat,F,,L,0.4361,F,,charon_only,cbr_only,blended,50,0.5472
1782493200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4878
1782496800,flat,F,,L,1.4424,F,,charon_only,cbr_only,blended,50,0.5435
1782500400,flat,F,,L,1.3385,F,,charon_only,cbr_only,blended,50,0.4884
1782504000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4886
1782507600,flat,F,,L,1.3842,L,1.3842,charon_only,cbr_only,blended,50,0.4727
1782511200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5095
1782514800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5216
1782518400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5261
1782522000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.519
1782525600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.542
1782529200,flat,F,,F,,F,,charon_only,cbr_only,blended,46,0.5338
1782532800,flat,F,,F,,F,,charon_only,cbr_only,blended,47,0.4489
1782536400,flat,F,,F,,F,,charon_only,cbr_only,blended,45,0.5049
1782540000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5098
1782543600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5518
1782547200,flat,F,,S,0.3283,F,,charon_only,cbr_only,blended,50,0.5837
1782550800,flat,F,,F,,F,,charon_only,cbr_only,blended,48,0.5997
1782554400,flat,F,,F,,F,,charon_only,cbr_only,blended,49,0.5442
1782558000,flat,F,,F,,F,,charon_only,cbr_only,blended,44,0.5304
1782561600,flat,F,,F,,F,,charon_only,cbr_only,blended,48,0.5631
1782565200,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.6131
1782568800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5133
1782572400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.557
1782576000,flat,F,,F,,F,,charon_only,cbr_only,blended,42,0.4844
1782579600,flat,F,,S,0.2823,F,,charon_only,cbr_only,blended,50,0.5819
1782583200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5998
1782586800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5675
1782590400,flat,F,,S,0.5799,F,,charon_only,cbr_only,blended,49,0.5633
1782594000,flat,F,,S,0.7524,S,0.7524,charon_only,cbr_only,cbr_only,44,0.6051
1782597600,flat,F,,S,0.9675,F,,charon_only,cbr_only,blended,50,0.5287
1782601200,flat,F,,S,0.5906,F,,charon_only,cbr_only,blended,47,0.5802
1782604800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5726
1782608400,flat,F,,S,0.8336,F,,charon_only,cbr_only,blended,50,0.564
1782612000,flat,F,,S,1.0712,F,,charon_only,cbr_only,blended,50,0.5936
1782615600,flat,F,,S,1.7772,S,1.7772,charon_only,cbr_only,cbr_only,43,0.6393
1782619200,flat,F,,S,0.8246,S,0.8246,charon_only,cbr_only,cbr_only,50,0.6643
1782622800,flat,F,,S,0.437,S,0.437,charon_only,cbr_only,cbr_only,50,0.6069
1782626400,flat,F,,S,0.8364,F,,charon_only,cbr_only,blended,50,0.5272
1782630000,flat,F,,S,0.6681,S,0.6681,charon_only,cbr_only,cbr_only,48,0.6158
1782633600,flat,F,,S,0.431,S,0.431,charon_only,cbr_only,blended,50,0.5668
1782637200,flat,F,,S,0.6117,S,0.6117,charon_only,cbr_only,cbr_only,46,0.6344
1782640800,flat,F,,S,0.0062,S,0.0062,charon_only,cbr_only,cbr_only,50,0.6276
1782644400,flat,F,,S,0.3417,F,,charon_only,cbr_only,blended,50,0.5983
1782648000,flat,F,,S,0.3437,F,,charon_only,cbr_only,blended,48,0.5964
1782651600,flat,F,,S,0.286,S,0.286,charon_only,cbr_only,cbr_only,50,0.6104
1782655200,flat,F,,S,-0.14,S,-0.14,charon_only,cbr_only,blended,50,0.5856
1782658800,flat,F,,S,-0.4306,S,-0.4306,charon_only,cbr_only,cbr_only,50,0.6106
1782662400,flat,F,,F,,F,,charon_only,cbr_only,blended,45,0.5082
1782666000,flat,F,,S,-0.7088,S,-0.7088,charon_only,cbr_only,blended,48,0.5027
1782669600,flat,F,,S,-0.0422,F,,charon_only,cbr_only,blended,50,0.5124
1782673200,flat,F,,S,-0.0796,S,-0.0796,charon_only,cbr_only,blended,42,0.4799
1782676800,flat,F,,S,-0.3749,F,,charon_only,cbr_only,blended,40,0.4421
1782680400,flat,F,,S,-0.8518,S,-0.8518,charon_only,cbr_only,blended,42,0.4746
1782684000,flat,F,,S,-2.3804,F,,charon_only,cbr_only,blended,36,0.3071
1782687600,flat,F,,F,,F,,charon_only,cbr_only,blended,21,0.1439
1782691200,trend_down,F,,S,-1.3846,S,-1.3846,charon_only,cbr_only,blended,20,0.1103
1782694800,trend_down,F,,S,-1.5385,F,,charon_only,cbr_only,blended,23,0.1773
1782698400,trend_down,F,,L,1.1087,F,,charon_only,cbr_only,blended,24,0.151
1782702000,flat,F,,F,,F,,charon_only,cbr_only,blended,32,0.3099
1782705600,flat,F,,F,,F,,charon_only,cbr_only,blended,29,0.3132
1782709200,flat,F,,L,-0.5406,F,,charon_only,cbr_only,blended,43,0.3475
1782712800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4473
1782716400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4728
1782720000,flat,F,,F,,F,,charon_only,cbr_only,blended,41,0.4181
1782723600,flat,F,,F,,F,,charon_only,cbr_only,blended,41,0.4312
1782727200,flat,F,,S,0.6254,F,,charon_only,cbr_only,blended,50,0.4502
1782730800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4282
1782734400,flat,F,,L,-0.8086,L,-0.8086,charon_only,cbr_only,blended,45,0.3059
1782738000,flat,F,,L,-0.5499,F,,charon_only,cbr_only,blended,42,0.3582
1782741600,flat,F,,F,,F,,charon_only,cbr_only,blended,44,0.3557
1782745200,flat,F,,F,,F,,charon_only,cbr_only,blended,46,0.4064
1782748800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4617
1782752400,flat,L,-3.4138,F,,L,-3.4138,charon_only,cbr_only,blended,50,0.4444
1782756000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4787
1782759600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4592
1782763200,flat,F,,S,3.0744,F,,charon_only,cbr_only,blended,50,0.4989
1782766800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5198
1782770400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5433
1782774000,flat,F,,S,2.5209,F,,charon_only,cbr_only,blended,50,0.592
1782777600,flat,F,,S,1.6045,F,,charon_only,cbr_only,blended,50,0.5044
1782781200,flat,F,,S,1.9152,S,1.9152,charon_only,cbr_only,blended,50,0.5934
1782784800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.523
1782788400,flat,F,,S,1.6098,F,,charon_only,cbr_only,blended,48,0.563
1782792000,flat,F,,S,1.3578,S,1.3578,charon_only,cbr_only,blended,45,0.569
1782795600,flat,F,,S,1.704,F,,charon_only,cbr_only,blended,35,0.4475
1782799200,flat,F,,S,1.2784,S,1.2784,charon_only,cbr_only,blended,35,0.5802
1782802800,flat,F,,S,0.6375,S,0.6375,charon_only,cbr_only,blended,39,0.5617
1782806400,flat,F,,S,0.0935,S,0.0935,charon_only,cbr_only,blended,36,0.4443
1782810000,flat,F,,S,-0.0411,S,-0.0411,charon_only,cbr_only,blended,35,0.5007
1782813600,flat,F,,S,0.2028,F,,charon_only,cbr_only,blended,38,0.4614
1782817200,flat,S,0.6381,S,0.6381,S,0.6381,charon_only,cbr_only,blended,41,0.4143
1782820800,flat,F,,S,-0.7106,S,-0.7106,charon_only,cbr_only,blended,32,0.2538
1782824400,flat,F,,S,-0.5032,S,-0.5032,charon_only,cbr_only,blended,43,0.2232
1782828000,flat,F,,F,,F,,charon_only,cbr_only,blended,35,0.2541
1782831600,flat,F,,F,,F,,charon_only,cbr_only,blended,27,0.1877
1782835200,flat,F,,L,0.1126,F,,charon_only,cbr_only,blended,28,0.2063
1782838800,flat,F,,F,,F,,charon_only,cbr_only,blended,28,0.1994
1782842400,flat,F,,F,,F,,charon_only,cbr_only,blended,22,0.1435
1782846000,flat,F,,S,-1.3308,F,,charon_only,cbr_only,blended,34,0.2858
1782849600,flat,F,,F,,F,,charon_only,cbr_only,blended,30,0.2583
1782853200,flat,F,,S,-2.2828,F,,charon_only,cbr_only,blended,29,0.2362
1782856800,flat,F,,F,,F,,charon_only,cbr_only,blended,21,0.1186
1782860400,trend_down,F,,F,,F,,charon_only,cbr_only,blended,47,0.3637
1782864000,flat,F,,L,2.38,F,,charon_only,cbr_only,blended,27,0.1827
1782867600,flat,F,,F,,F,,charon_only,cbr_only,blended,39,0.1837
1782871200,trend_down,F,,F,,F,,charon_only,cbr_only,blended,35,0.3451
1782874800,flat,F,,L,2.0638,F,,charon_only,cbr_only,blended,32,0.3133
1782878400,flat,F,,F,,F,,charon_only,cbr_only,blended,34,0.321
1782882000,trend_down,F,,F,,F,,charon_only,cbr_only,blended,22,0.1305
1782885600,trend_down,F,,F,,F,,charon_only,cbr_only,blended,27,0.2126
1782889200,trend_down,F,,F,,F,,charon_only,cbr_only,blended,25,0.2065
1782892800,trend_down,F,,F,,F,,charon_only,cbr_only,blended,35,0.2511
1782896400,trend_down,F,,F,,F,,charon_only,cbr_only,blended,18,0.1065
1782900000,trend_down,F,,F,,F,,charon_only,cbr_only,blended,24,0.1524
1782903600,trend_down,F,,S,-2.918,F,,charon_only,cbr_only,blended,22,0.1573
1782907200,trend_down,F,,S,-2.8537,F,,charon_only,cbr_only,blended,28,0.2302
1782910800,trend_down,F,,F,,F,,charon_only,cbr_only,charon_only,0,0.0
1782914400,flat,L,2.6577,L,2.6577,L,2.6577,charon_only,cbr_only,blended,49,0.3142
1782918000,flat,L,1.7563,L,1.7563,L,1.7563,charon_only,cbr_only,blended,40,0.3411
1782921600,flat,L,2.2999,S,-2.4999,F,,charon_only,cbr_only,blended,19,0.1447
1782925200,trend_down,L,2.1461,F,,L,2.1461,charon_only,cbr_only,charon_only,0,0.0
1782928800,trend_down,L,2.8381,F,,L,2.8381,charon_only,cbr_only,charon_only,0,0.0
1782932400,trend_up,F,,F,,F,,charon_only,cbr_only,blended,27,0.2861
1782936000,trend_up,F,,F,,F,,charon_only,cbr_only,blended,32,0.3624
1782939600,trend_up,L,1.3245,F,,L,1.3245,charon_only,cbr_only,blended,30,0.2626
1782943200,trend_up,L,1.8666,F,,L,1.8666,charon_only,cbr_only,blended,43,0.3445
1782946800,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.3873
1782950400,trend_up,F,,F,,F,,charon_only,cbr_only,blended,49,0.4079
1782954000,trend_up,F,,F,,F,,charon_only,cbr_only,blended,49,0.437
1782957600,trend_up,L,1.835,S,-2.035,F,,charon_only,cbr_only,blended,46,0.4301
1782961200,trend_up,L,0.567,F,,L,0.567,charon_only,cbr_only,blended,28,0.2862
1782964800,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.4289
1782968400,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.4602
1782972000,trend_up,F,,F,,F,,charon_only,cbr_only,blended,46,0.4163
1782975600,trend_up,F,,F,,F,,charon_only,cbr_only,blended,46,0.4232
1782979200,trend_up,F,,F,,F,,charon_only,cbr_only,blended,34,0.3338
1782982800,trend_up,L,0.3315,F,,L,0.3315,charon_only,cbr_only,blended,44,0.2981
1782986400,trend_up,L,0.613,F,,F,,charon_only,cbr_only,blended,43,0.3933
1782990000,trend_up,L,0.4737,S,-0.6737,F,,charon_only,cbr_only,blended,43,0.4058
1782993600,trend_up,L,0.2379,S,-0.4379,F,,charon_only,cbr_only,blended,50,0.424
1782997200,trend_up,L,-0.6732,S,0.4732,L,-0.6732,charon_only,cbr_only,blended,50,0.3456
1783000800,trend_up,L,-0.0642,F,,F,,charon_only,cbr_only,blended,50,0.4534
1783004400,trend_up,F,,L,0.3926,F,,charon_only,cbr_only,blended,50,0.4529
1783008000,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.3981
1783011600,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.4295
1783015200,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.5041
1783018800,trend_up,F,,L,1.0189,F,,charon_only,cbr_only,blended,50,0.5143
1783022400,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.4905
1783026000,trend_up,F,,L,0.7322,F,,charon_only,cbr_only,blended,50,0.4477
1783029600,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.4467
1783033200,trend_up,F,,L,0.9462,F,,charon_only,cbr_only,blended,50,0.4966
1783036800,trend_up,F,,L,1.37,F,,charon_only,cbr_only,blended,50,0.4333
1783040400,trend_up,F,,L,1.8304,F,,charon_only,cbr_only,blended,50,0.4418
1783044000,trend_up,F,,L,2.0028,F,,charon_only,cbr_only,blended,50,0.5393
1783047600,trend_up,F,,L,1.7622,F,,charon_only,cbr_only,blended,50,0.4138
1783051200,trend_up,F,,L,1.7475,F,,charon_only,cbr_only,blended,45,0.3519
1783054800,trend_up,F,,L,1.6112,L,1.6112,charon_only,cbr_only,blended,49,0.4337
1783058400,trend_up,F,,L,1.129,L,1.129,charon_only,cbr_only,blended,44,0.3712
1783062000,trend_up,F,,L,1.1769,L,1.1769,charon_only,cbr_only,blended,45,0.3814
1783065600,trend_up,F,,L,1.5941,F,,charon_only,cbr_only,blended,44,0.347
1783069200,trend_up,F,,L,1.49,L,1.49,charon_only,cbr_only,blended,50,0.4314
1783072800,trend_up,F,,L,0.7965,F,,charon_only,cbr_only,blended,47,0.3713
1783076400,trend_up,F,,L,0.6674,F,,charon_only,cbr_only,blended,50,0.4113
1783080000,trend_up,F,,L,0.8551,F,,charon_only,cbr_only,blended,50,0.4282
1783083600,trend_up,L,0.6048,L,0.6048,L,0.6048,charon_only,cbr_only,blended,50,0.3994
1783087200,trend_up,L,0.4252,F,,L,0.4252,charon_only,cbr_only,blended,46,0.3615
